"Transaction_ID","Customer_ID","Name","Email","Phone","Address","City","State","Zipcode","Country","Age","Gender","Income","Customer_Segment","Date","Year","Month","Time","Total_Purchases","Amount","Total_Amount","Product_Category","Product_Brand","Product_Type","Feedback","Shipping_Method","Payment_Method","Order_Status","Ratings","products"
6438013,33012,"Sarah Reyes","Christina94@gmail.com",3874565921,"9463 Paula Loop Apt. 595","Portsmouth","England",97293,"UK",21,"Male","Low","Regular","6/12/2023",2023,"June","15:16:10",10,336.6440491,3366.440491,"Home Decor","Home Depot","Decorations","Good","Standard","Credit Card","Shipped",4,"Clocks"
6011814,74001,"Craig Powell","Michael35@gmail.com",1511161741,"825 Oscar Road","Portsmouth","England",64925,"UK",70,"Male","Medium","Regular","2/7/2024",2024,"February","19:32:11",9,147.0027683,1323.024915,"Books","Random House","Non-Fiction","Bad","Standard","Credit Card","Pending",1,"Health"
2946521,66660,"Margaret Kaufman","Terry63@gmail.com",6869060509,"667 Fletcher Fords Suite 934","Portsmouth","England",27250,"UK",47,"Female","Medium","Regular","10/27/2023",2023,"October","2:52:36",1,478.4058455,478.4058455,"Electronics","Samsung","Tablet","Bad","Standard","PayPal","Processing",1,"iPad"
1823051,48512,"Crystal Edwards","Kerri97@gmail.com",3246657725,"636 Matthew Wall Apt. 909","Portsmouth","England",44582,"UK",62,"Female","Low","Regular","9/6/2023",2023,"September","12:16:56",4,488.0286738,1952.114695,"Books","Random House","Non-Fiction","Excellent","Same-Day","Cash","Pending",4,"Travel"
5090778,88539,"Anne Andrews","Kevin74@gmail.com",2455126936,"6161 Suzanne Stravenue Suite 155","Portsmouth","England",46157,"UK",35,"Male","Low","Regular","10/5/2023",2023,"October","15:08:59",6,357.9849162,2147.909497,"Books","HarperCollins","Non-Fiction","Average","Same-Day","PayPal","Shipped",2,"Business"
7839518,22236,"Vincent Lewis","John3@gmail.com",7646317127,"718 Carlos Dam Suite 242","Portsmouth","England",82197,"UK",40,"Male","Medium","Regular","4/3/2023",2023,"April","8:44:58",1,418.657921,418.657921,"Grocery","Pepsi","Soft Drink","Bad","Standard","PayPal","Shipped",1,"Energy drink"
9480668,52755,"Alexandra Daniel","Crystal39@gmail.com",3118542635,"609 Evans Landing Suite 544","Portsmouth","England",58419,"UK",20,"Male","Low","Regular","12/29/2023",2023,"December","10:15:15",5,222.402307,1112.011535,"Clothing","Nike","Shorts","Bad","Same-Day","Debit Card","Processing",1,"Bermuda shorts"
5621422,88053,"Laura Castillo","David67@gmail.com",8470185426,"89423 Kenneth Trafficway","Portsmouth","England",83465,"UK",55,"Male","High","Regular","7/29/2023",2023,"July","5:14:04",7,325.6425501,2279.497851,"Books","HarperCollins","Non-Fiction","Bad","Same-Day","PayPal","Shipped",1,"Cooking"
9250956,73450,"Christopher Burke","Sherry94@gmail.com",7518407661,"201 Day Crossroad Apt. 649","Portsmouth","England",63490,"UK",36,"Female","Medium","Regular","1/11/2024",2024,"January","20:44:08",8,98.06832997,784.5466397,"Clothing","Zara","Dress","Good","Same-Day","Debit Card","Processing",4,"A-line dress"
4830596,74006,"Gabriel Lamb","Curtis52@gmail.com",7626451624,"69315 Penny Via","Portsmouth","England",83410,"UK",36,"Male","Medium","Regular","6/15/2023",2023,"June","11:58:26",9,45.42484989,408.823649,"Grocery","Pepsi","Juice","Excellent","Express","Debit Card","Processing",5,"Cranberry juice"
2981505,82037,"Jennifer Stone","Cameron78@gmail.com",4807595423,"38891 Carter Village Suite 393","Portsmouth","England",81973,"UK",51,"Male","Low","Regular","11/26/2023",2023,"November","2:13:03",1,302.8717657,302.8717657,"Electronics","Apple","Tablet","Bad","Same-Day","Credit Card","Pending",1,"Asus ZenPad"
9696802,64755,"Natasha Carroll","Luke43@gmail.com",6111435276,"948 Parrish Forest","Portsmouth","England",5301,"UK",47,"Male","Low","Regular","12/31/2023",2023,"December","5:08:43",8,232.1670496,1857.336397,"Clothing","Adidas","T-shirt","Excellent","Same-Day","Cash","Shipped",5,"Scoop neck tee"
9531502,97514,"Amanda Moore DDS","Rebecca19@gmail.com",4947701114,"63128 Dan Valley","Portsmouth","England",97514,"UK",67,"Male","Medium","Regular","10/3/2023",2023,"October","18:38:10",5,326.9730835,1634.865417,"Books","Penguin Books","Non-Fiction","Excellent","Express","Debit Card","Delivered",5,"Health"
1895008,77277,"Nathan Nelson","Ann36@gmail.com",9690257718,"620 Michael Ports Apt. 971","Portsmouth","England",81658,"UK",26,"Male","Low","Regular","8/27/2023",2023,"August","2:08:50",9,253.1001978,2277.90178,"Books","HarperCollins","Thriller","Bad","Standard","Debit Card","Pending",1,"Action"
9970701,79487,"Elizabeth Rowe","Erica20@gmail.com",5091505745,"9365 Rebecca Parks Suite 823","Portsmouth","England",3385,"UK",39,"Male","Low","Regular","2/24/2024",2024,"February","20:46:56",2,489.8171047,979.6342094,"Books","HarperCollins","Fiction","Average","Same-Day","Credit Card","Processing",2,"Adventure"
3271164,73524,"Jonathan Miller","Rachel76@gmail.com",2239329151,"2195 Campbell Plaza Apt. 471","Portsmouth","England",43616,"UK",51,"Male","Low","Regular","8/4/2023",2023,"August","11:50:08",4,273.2359693,1092.943877,"Clothing","Adidas","T-shirt","Good","Same-Day","Cash","Delivered",3,"Henley tee"
8039295,77202,"Jamie Morales","Richard68@gmail.com",7649738751,"55530 Richardson Glens Apt. 136","Portsmouth","England",83701,"UK",56,"Male","Medium","Regular","10/14/2023",2023,"October","10:47:45",7,488.3715782,3418.601047,"Grocery","Coca-Cola","Water","Bad","Express","Debit Card","Shipped",1,"Spring water"
8117738,61206,"Alexandria Gonzalez","Brandon98@gmail.com",9854139702,"69980 Moran Shoal Apt. 548","Portsmouth","England",64846,"UK",34,"Male","Medium","Regular","11/30/2023",2023,"November","5:52:07",4,304.0787194,1216.314878,"Home Decor","Home Depot","Decorations","Bad","Standard","Credit Card","Pending",1,"Sculptures"
5573833,79248,"Gregory Reed","Teresa13@gmail.com",1720309455,"09626 Sherry Mews","Portsmouth","England",51413,"UK",67,"Male","Medium","Regular","12/27/2023",2023,"December","21:46:09",2,218.7383412,437.4766824,"Clothing","Adidas","Shoes","Excellent","Same-Day","Cash","Delivered",4,"High heels"
7077961,61351,"Megan Rice","Danielle48@gmail.com",9270051321,"7780 Duncan Grove","Portsmouth","England",48894,"UK",61,"Male","Medium","Regular","6/17/2023",2023,"June","15:05:07",1,95.04799127,95.04799127,"Home Decor","IKEA","Decorations","Excellent","Standard","Debit Card","Processing",4,"Candles"
3830823,76742,"Matthew Holland","Phillip42@gmail.com",8413245765,"97205 Oconnor Overpass","Portsmouth","England",53317,"UK",57,"Female","Medium","Regular","2/29/2024",2024,"February","14:45:20",4,385.827242,1543.308968,"Books","HarperCollins","Non-Fiction","Bad","Same-Day","Cash","Pending",1,"History"
3111772,11288,"Olivia Shea","Kristin80@gmail.com",7932281309,"2036 Guerra Fork Suite 737","Portsmouth","England",35923,"UK",65,"Female","Medium","Regular","3/14/2023",2023,"March","9:46:45",1,117.0364627,117.0364627,"Grocery","Pepsi","Soft Drink","Good","Standard","PayPal","Shipped",3,"Cola"
4177207,34843,"John Payne","Selena96@gmail.com",5789638037,"0871 Jessica Street Suite 008","Portsmouth","England",86213,"UK",32,"Male","Low","Regular","7/10/2023",2023,"July","8:24:39",4,343.7173143,1374.869257,"Electronics","Samsung","Smartphone","Excellent","Express","PayPal","Delivered",4,"Nokia"
7916796,38118,"Thomas Stein","Charles6@gmail.com",2290444484,"0676 Michael Ramp Suite 239","Portsmouth","England",66320,"UK",51,"Male","Medium","Regular","6/15/2023",2023,"June","21:20:18",9,418.4716139,3766.244525,"Electronics","Apple","Tablet","Bad","Same-Day","Debit Card","Pending",1,"Microsoft Surface"
9343361,74050,"Ryan Brown","David23@gmail.com",4546503386,"08713 Miller Via","Portsmouth","England",54287,"UK",52,"Male","Low","Regular","9/15/2023",2023,"September","3:26:44",4,202.8015925,811.2063698,"Home Decor","IKEA","Furniture","Bad","Express","PayPal","Delivered",1,"Wardrobe"
8893144,68547,"Shannon Cooper","Connor76@gmail.com",8131788798,"7217 Jose Road","Portsmouth","England",91706,"UK",36,"Male","Low","Regular","8/28/2023",2023,"August","8:38:11",7,390.1507446,2731.055212,"Home Decor","Home Depot","Tools","Good","Standard","Cash","Shipped",3,"Drill"
7861294,46019,"Thomas Mcbride","Caitlin79@gmail.com",6726068772,"57276 Sabrina Shore Suite 181","Portsmouth","England",66628,"UK",23,"Male","Low","Regular","8/1/2023",2023,"August","17:47:22",4,284.6691552,1138.676621,"Electronics","Apple","Smartphone","Bad","Express","Cash","Pending",1,"Huawei P"
4281916,24134,"Mitchell Mueller","Grant90@gmail.com",4047384437,"120 Heather Glen","Portsmouth","England",35837,"UK",29,"Male","Low","Regular","5/7/2023",2023,"May","9:48:08",9,87.04112807,783.3701526,"Home Decor","Bed Bath & Beyond","Kitchen","Excellent","Standard","Credit Card","Pending",4,"Blender"
5480322,72352,"Connie Hill","Cynthia77@gmail.com",9881852769,"1364 Casey Brook Suite 260","Portsmouth","England",51183,"UK",51,"Female","Medium","Regular","12/23/2023",2023,"December","3:55:04",3,492.4528757,1477.358627,"Grocery","Pepsi","Water","Excellent","Same-Day","Debit Card","Processing",5,"Alkaline water"
2022125,32937,"Adrienne Wright","Candace61@gmail.com",5541054086,"0130 Simmons Ports","Portsmouth","England",38193,"UK",37,"Male","Medium","Regular","3/19/2023",2023,"March","21:29:33",5,213.5967173,1067.983587,"Home Decor","Home Depot","Decorations","Good","Same-Day","Debit Card","Processing",4,"Picture frames"
7629030,67942,"Pamela Smith","Lisa87@gmail.com",5026848745,"704 Anna Mountains","Portsmouth","England",75595,"UK",36,"Male","Low","Regular","6/3/2023",2023,"June","17:24:08",2,56.39101159,112.7820232,"Clothing","Zara","Shirt","Bad","Same-Day","Cash","Delivered",1,"Button-down shirt"
8697012,16597,"Leslie Decker","Larry66@gmail.com",8576916937,"85219 Jennifer Brook Apt. 210","Portsmouth","England",1335,"UK",70,"Male","Medium","Regular","12/3/2023",2023,"December","11:57:38",10,385.9838665,3859.838665,"Clothing","Zara","Dress","Excellent","Same-Day","Debit Card","Shipped",4,"Shift dress"
4153822,58115,"Julie Moore","Nicholas97@gmail.com",8963506676,"3379 Albert Path Apt. 457","Portsmouth","England",13123,"UK",68,"Male","Medium","Regular","9/20/2023",2023,"September","6:56:09",6,491.7257409,2950.354446,"Electronics","Sony","Headphones","Good","Same-Day","Credit Card","Processing",3,"On-ear headphones"
3815037,58363,"William Mcclain","Latoya48@gmail.com",3526865912,"4535 Nicolas Field","Portsmouth","England",68094,"UK",35,"Male","Medium","Regular","5/26/2023",2023,"May","14:51:54",8,390.7484786,3125.987829,"Electronics","Samsung","Smartphone","Excellent","Standard","PayPal","Pending",5,"LG G"
1377119,71025,"Tim Graham","Larry12@gmail.com",8850055537,"6755 Dickson Ranch","Portsmouth","England",4345,"UK",44,"Male","Medium","Regular","1/29/2024",2024,"January","21:47:09",1,404.1337469,404.1337469,"Clothing","Nike","Shoes","Bad","Same-Day","PayPal","Pending",1,"Espadrilles"
4801034,39803,"Joy Allen","Christopher60@gmail.com",6347154909,"903 Nguyen Ports","Portsmouth","England",46989,"UK",55,"Female","Medium","Regular","11/22/2023",2023,"November","1:41:40",2,36.29586747,72.59173495,"Books","Random House","Non-Fiction","Average","Express","Debit Card","Delivered",2,"Psychology"
9213173,27495,"Devin Rodriguez","Robert17@gmail.com",9617585299,"5674 Coleman Meadow","Portsmouth","England",50821,"UK",59,"Male","Medium","Regular","8/12/2023",2023,"August","1:08:45",6,488.9931851,2933.959111,"Clothing","Zara","Shirt","Excellent","Express","Cash","Delivered",5,"T-shirt"
6532646,22191,"Jose Diaz","Julian98@gmail.com",7905836276,"6902 Nancy Crossing Suite 179","Portsmouth","England",89921,"UK",64,"Female","Low","Regular","8/6/2023",2023,"August","17:20:06",9,182.4097622,1641.68786,"Clothing","Adidas","Jacket","Average","Express","Cash","Shipped",2,"Blazer"
5849110,43816,"Lacey Gray","James69@gmail.com",8220783421,"8053 Simpson Meadows","Portsmouth","England",81199,"UK",21,"Female","Low","Regular","8/12/2023",2023,"August","14:41:48",8,283.2660008,2266.128006,"Home Decor","Home Depot","Furniture","Good","Same-Day","PayPal","Processing",3,"Bookshelf"
1464706,78184,"Joseph Willis","Samantha75@gmail.com",4092027102,"792 Jermaine Cape","Portsmouth","England",37290,"UK",28,"Female","Medium","Regular","8/5/2023",2023,"August","21:50:30",10,28.55972361,285.5972361,"Home Decor","Bed Bath & Beyond","Kitchen","Bad","Express","Debit Card","Delivered",1,"Refrigerator"
8676898,67970,"Jonathan Edwards","Charles24@gmail.com",9501020895,"078 Fisher Mission","Portsmouth","England",51758,"UK",65,"Male","High","Regular","1/6/2024",2024,"January","6:04:38",2,312.3090872,624.6181745,"Clothing","Zara","Dress","Excellent","Express","Credit Card","Pending",5,"A-line dress"
6393080,28554,"Carla Stein","Lynn54@gmail.com",3950729417,"05640 Monica Alley","Portsmouth","England",96885,"UK",43,"Female","Medium","Regular","8/15/2023",2023,"August","1:01:12",9,360.6581908,3245.923717,"Home Decor","IKEA","Furniture","Bad","Express","Cash","Processing",1,"Bed"
2053971,84475,"Carl Jenkins","Janice60@gmail.com",2408165951,"4801 Sherri Stravenue Suite 897","Portsmouth","England",58261,"UK",59,"Female","Medium","Regular","12/18/2023",2023,"December","1:39:22",10,13.49779465,134.9779465,"Grocery","Nestle","Chocolate","Bad","Standard","Cash","Pending",1,"Truffles"
9947033,80529,"Brittany Leon","Timothy19@gmail.com",2374822702,"04409 Johnson Corners","Portsmouth","England",42405,"UK",38,"Female","Medium","Regular","5/4/2023",2023,"May","5:32:14",9,121.9781801,1097.803621,"Clothing","Zara","Dress","Excellent","Express","Credit Card","Pending",4,"Bodycon dress"
4419118,89086,"Ronald Kim","Bruce5@gmail.com",6749868705,"92421 Stephen Fords Apt. 034","Portsmouth","England",19925,"UK",32,"Female","Medium","Regular","3/28/2023",2023,"March","23:40:29",9,92.61252157,833.5126941,"Clothing","Zara","Jeans","Excellent","Same-Day","PayPal","Delivered",4,"Cropped jeans"
4962423,21224,"Anne Larson","Megan75@gmail.com",1417808242,"52641 Lauren Square","Portsmouth","England",70257,"UK",49,"Female","Medium","Regular","3/22/2023",2023,"March","4:39:44",5,477.7545633,2388.772817,"Home Decor","Home Depot","Furniture","Average","Standard","Credit Card","Delivered",2,"TV stand"
2885243,13256,"Robert Lee","Angela80@gmail.com",2435297056,"717 Cain Fall Apt. 316","Portsmouth","England",35346,"UK",18,"Male","Medium","Regular","7/2/2023",2023,"July","20:58:06",5,160.8197847,804.0989235,"Grocery","Pepsi","Juice","Bad","Standard","Cash","Processing",1,"Apple juice"
4207259,16846,"Fernando Lawson","David43@gmail.com",9639372692,"809 Joanna Dale","Portsmouth","England",25257,"UK",23,"Male","Medium","Regular","8/29/2023",2023,"August","23:07:32",3,89.23638925,267.7091678,"Clothing","Adidas","T-shirt","Average","Express","Credit Card","Processing",2,"Off-the-shoulder tee"
8579093,11135,"Brenda Webster","Stephen32@gmail.com",8745554657,"5637 Kayla Freeway Suite 225","Portsmouth","England",35821,"UK",37,"Male","Low","Regular","2/29/2024",2024,"February","17:35:10",4,95.45621411,381.8248564,"Electronics","Sony","Television","Good","Standard","PayPal","Shipped",3,"Plasma TV"
5773486,57550,"Miss Adrienne Walker MD","Angela57@gmail.com",7170567565,"94499 Jessica Extension Apt. 769","Portsmouth","England",14443,"UK",32,"Male","Low","Regular","12/30/2023",2023,"December","23:30:30",9,334.6147315,3011.532583,"Grocery","Nestle","Coffee","Good","Same-Day","Credit Card","Delivered",4,"Americano"
2896778,19537,"David Parker","Betty83@gmail.com",5793653555,"751 Stone Burgs Apt. 888","Portsmouth","England",54882,"UK",35,"Female","Low","Regular","10/26/2023",2023,"October","16:19:46",1,426.1686042,426.1686042,"Grocery","Coca-Cola","Soft Drink","Bad","Same-Day","PayPal","Shipped",1,"Energy drink"
3112881,40113,"Jack Davies","Anthony34@gmail.com",1490517260,"778 Jacob Brook","Portsmouth","England",96807,"UK",30,"Female","Low","Regular","10/14/2023",2023,"October","6:04:24",1,397.1199649,397.1199649,"Grocery","Pepsi","Water","Average","Same-Day","Credit Card","Delivered",2,"Flavored water"
4645610,49175,"Cynthia Fisher","Gregory76@gmail.com",9764088137,"9903 John Street Apt. 166","Portsmouth","England",51754,"UK",45,"Male","Low","Regular","2/2/2024",2024,"February","16:29:46",2,456.2022483,912.4044965,"Electronics","Sony","Headphones","Average","Standard","Credit Card","Shipped",2,"Over-ear headphones"
9570629,57144,"Melissa Jones","Calvin99@gmail.com",6556192429,"494 Scott Streets Apt. 578","Portsmouth","England",6090,"UK",70,"Male","High","Regular","12/15/2023",2023,"December","22:27:58",10,304.6860183,3046.860183,"Clothing","Nike","Shorts","Good","Standard","PayPal","Processing",4,"Khaki shorts"
8919258,35222,"Madeline Taylor","Michelle21@gmail.com",7158674453,"88911 Mark Shores","Portsmouth","England",56629,"UK",61,"Female","Medium","Regular","7/11/2023",2023,"July","5:23:04",3,353.8171446,1061.451434,"Grocery","Coca-Cola","Water","Good","Express","Debit Card","Processing",3,"Sparkling water"
7042837,80366,"Steven Sullivan","Matthew19@gmail.com",4642530908,"79437 Harper Knolls Suite 365","Portsmouth","England",87260,"UK",44,"Male","Medium","Regular","7/29/2023",2023,"July","22:43:15",10,86.8494135,868.494135,"Home Decor","Home Depot","Furniture","Average","Express","Credit Card","Processing",2,"TV stand"
6665538,49922,"Veronica Gregory","Todd76@gmail.com",9447882255,"8056 Reid Overpass Apt. 406","Portsmouth","England",79477,"UK",26,"Male","Medium","Regular","4/18/2023",2023,"April","13:36:56",2,375.1893937,750.3787875,"Home Decor","Home Depot","Tools","Bad","Standard","Debit Card","Shipped",1,"Saw"
9858337,29333,"Justin Jackson","Barbara12@gmail.com",4423586132,"042 Katie Underpass Suite 931","Portsmouth","England",56061,"UK",70,"Male","Low","Regular","4/25/2023",2023,"April","5:00:39",1,147.1582868,147.1582868,"Clothing","Adidas","Jacket","Good","Same-Day","Credit Card","Delivered",3,"Blazer"
2781672,73664,"Ann Douglas","Trevor77@gmail.com",7627538396,"86436 Tiffany Row","Portsmouth","England",3518,"UK",46,"Male","Medium","Regular","3/21/2023",2023,"March","17:32:40",4,229.9085253,919.6341013,"Books","Penguin Books","Fiction","Average","Same-Day","PayPal","Shipped",2,"Fantasy"
2171546,42831,"Ian West","Russell62@gmail.com",9037858587,"07762 Linda Garden Suite 524","Portsmouth","England",18067,"UK",52,"Male","Medium","Regular","12/11/2023",2023,"December","0:31:54",5,44.64522398,223.2261199,"Books","Random House","Literature","Good","Same-Day","Debit Card","Shipped",3,"Contemporary literature"
4237878,11577,"Mrs. Kimberly Austin MD","Beverly23@gmail.com",3125448485,"235 Anderson Green Suite 345","Portsmouth","England",71403,"UK",63,"Female","High","Regular","7/15/2023",2023,"July","12:14:27",3,41.44507739,124.3352322,"Home Decor","Bed Bath & Beyond","Kitchen","Good","Standard","Cash","Shipped",4,"Coffee maker"
2115776,39581,"Ryan Richmond DVM","Alan38@gmail.com",2588829938,"83347 Adam Turnpike","Portsmouth","England",71351,"UK",55,"Male","Medium","Regular","8/9/2023",2023,"August","10:51:46",1,190.3278983,190.3278983,"Electronics","Samsung","Television","Bad","Standard","Debit Card","Pending",1,"Smart TV"
9934274,48777,"Donna Hodges","Marcus19@gmail.com",1628883121,"85868 Cook Stravenue Apt. 866","Portsmouth","England",61550,"UK",23,"Female","Medium","Regular","9/9/2023",2023,"September","20:51:34",1,440.6478038,440.6478038,"Books","Random House","Non-Fiction","Good","Same-Day","PayPal","Shipped",4,"Travel"
6471367,13265,"Victoria Mclaughlin","Heather3@gmail.com",3575437945,"180 Michael Neck Suite 986","Portsmouth","England",84110,"UK",40,"Female","Medium","Regular","9/20/2023",2023,"September","4:26:39",10,192.7124359,1927.124359,"Grocery","Nestle","Chocolate","Excellent","Standard","PayPal","Delivered",4,"Chocolate-covered fruits"
7918631,30726,"Christopher Barton","Tracy63@gmail.com",2446704691,"66871 James Vista Suite 840","Portsmouth","England",20893,"UK",64,"Male","Medium","Regular","8/5/2023",2023,"August","6:57:39",9,430.1028142,3870.925328,"Books","Random House","Fiction","Bad","Standard","Debit Card","Processing",1,"Fantasy"
5728582,78509,"Joshua Hatfield","Wendy13@gmail.com",9421494452,"37915 David Wells","Portsmouth","England",69665,"UK",45,"Female","High","Regular","10/13/2023",2023,"October","10:55:01",8,146.6888014,1173.510411,"Clothing","Adidas","Jacket","Good","Standard","PayPal","Delivered",4,"Denim jacket"
1983549,18932,"Karina Wade","Frances39@gmail.com",7321385285,"9365 Alex Drive","Portsmouth","England",83604,"UK",40,"Female","High","Regular","9/30/2023",2023,"September","12:12:11",7,123.8693835,867.0856842,"Clothing","Nike","T-shirt","Excellent","Same-Day","Debit Card","Pending",4,"Raglan tee"
1722757,39003,"Shelby Perry","Keith98@gmail.com",1176517362,"4740 Mercer Hill Apt. 788","Portsmouth","England",36658,"UK",23,"Female","High","Regular","6/3/2023",2023,"June","21:21:52",2,486.2156968,972.4313935,"Electronics","Samsung","Television","Bad","Standard","Debit Card","Processing",1,"LCD TV"
5476448,15698,"Debbie Sanchez","Daniel89@gmail.com",7325858389,"7954 Megan Burg","Portsmouth","England",15577,"UK",50,"Male","Medium","Regular","2/19/2024",2024,"February","12:52:34",8,486.4098767,3891.279014,"Electronics","Samsung","Television","Excellent","Same-Day","Credit Card","Processing",5,"LCD TV"
5776200,78206,"Ana Perez","Evan40@gmail.com",6840284908,"477 Jacob Mountain Suite 603","Portsmouth","England",70723,"UK",24,"Male","High","Regular","5/19/2023",2023,"May","2:15:36",1,79.97572337,79.97572337,"Electronics","Samsung","Tablet","Good","Same-Day","Cash","Processing",4,"Huawei MediaPad"
9082675,56459,"Tyler Lopez","Marcus6@gmail.com",3596390100,"7709 Lara Ways Apt. 340","Portsmouth","England",37993,"UK",18,"Male","Medium","Regular","10/6/2023",2023,"October","9:14:43",3,112.2262928,336.6788785,"Home Decor","IKEA","Furniture","Bad","Express","Credit Card","Shipped",1,"Nightstand"
1748365,67367,"Tracy Carson","Leslie21@gmail.com",1828136935,"98616 Brown Shores Suite 859","Portsmouth","England",70788,"UK",26,"Female","Medium","Regular","12/2/2023",2023,"December","14:30:44",5,166.6772163,833.3860814,"Electronics","Apple","Laptop","Good","Express","Cash","Shipped",4,"Samsung Notebook"
9046550,33661,"Susan Lester","Tony93@gmail.com",7816833775,"1376 Lee Haven","Portsmouth","England",40557,"UK",64,"Female","Medium","Regular","9/23/2023",2023,"September","11:32:07",7,164.2226026,1149.558218,"Books","HarperCollins","Fiction","Bad","Express","Cash","Shipped",1,"Romance"
2060840,28588,"David Colon","Stephanie56@gmail.com",8319247172,"28775 Dean Spring Suite 941","Portsmouth","England",1468,"UK",47,"Male","Low","Regular","8/25/2023",2023,"August","17:08:50",7,304.870197,2134.091379,"Clothing","Nike","T-shirt","Good","Express","PayPal","Pending",3,"Crop top"
3421899,62301,"Travis Jones","Meghan23@gmail.com",9315106694,"69264 Combs Ports","Portsmouth","England",21819,"UK",50,"Female","Low","Regular","7/28/2023",2023,"July","3:30:41",7,78.2191262,547.5338834,"Electronics","Apple","Smartphone","Good","Standard","Credit Card","Delivered",3,"iPhone"
2761901,79517,"Brittany Myers","Stephanie6@gmail.com",5340114699,"1817 Theodore Cliffs","Portsmouth","England",99648,"UK",62,"Female","High","Regular","2/12/2024",2024,"February","9:48:33",8,88.34788903,706.7831122,"Books","HarperCollins","Non-Fiction","Bad","Express","Credit Card","Shipped",1,"Self-help"
1625398,76133,"Cathy Cooper","Andrew82@gmail.com",8479026556,"01134 Wright Circles Apt. 031","Portsmouth","England",63605,"UK",21,"Female","Medium","Regular","2/27/2024",2024,"February","16:27:33",7,37.71606481,264.0124537,"Clothing","Zara","Dress","Average","Standard","Debit Card","Pending",2,"Shift dress"
5281561,65159,"Susan Vasquez","Emily42@gmail.com",7470976577,"30124 Gordon Knolls Suite 242","Portsmouth","England",67021,"UK",35,"Female","Medium","Regular","6/9/2023",2023,"June","9:51:14",10,101.535408,1015.35408,"Electronics","Sony","Television","Good","Same-Day","Cash","Shipped",3,"Plasma TV"
9484842,17558,"William Lee","Christine98@gmail.com",4257133898,"26672 Rodriguez Roads","Portsmouth","England",47091,"UK",68,"Male","Low","Regular","3/23/2023",2023,"March","17:44:29",8,19.82197683,158.5758147,"Clothing","Adidas","Shoes","Good","Standard","Credit Card","Delivered",4,"High heels"
9719734,95531,"Holly Gordon","Wendy96@gmail.com",2954074868,"8893 Williams Loaf","Portsmouth","England",85707,"UK",43,"Female","Low","Regular","3/27/2023",2023,"March","20:06:56",5,154.4532551,772.2662756,"Clothing","Nike","Shoes","Average","Express","PayPal","Pending",2,"Espadrilles"
2124439,74812,"David Johnson","Richard34@gmail.com",2045304682,"2212 Moss Ports Apt. 070","Portsmouth","England",54251,"UK",61,"Male","Low","Regular","11/22/2023",2023,"November","9:16:02",6,13.7230279,82.33816737,"Home Decor","IKEA","Decorations","Average","Same-Day","Credit Card","Processing",2,"Vases"
6146438,84556,"Rebecca Alvarado","Denise49@gmail.com",3274634766,"30631 James Forge","Portsmouth","England",33080,"UK",40,"Male","Medium","Regular","11/19/2023",2023,"November","5:01:04",1,357.6780371,357.6780371,"Grocery","Coca-Cola","Water","Excellent","Standard","Cash","Pending",5,"Alkaline water"
2635116,91124,"Allen Calderon","Chelsea47@gmail.com",5060251518,"877 Megan Hollow","Portsmouth","England",36037,"UK",33,"Male","High","Regular","3/26/2023",2023,"March","3:30:46",2,451.4462921,902.8925842,"Clothing","Nike","Shoes","Good","Same-Day","Credit Card","Processing",4,"Sandals"
5212805,13082,"Daniel Patel","Melissa66@gmail.com",4007365608,"44760 Aaron Park Suite 820","Portsmouth","England",43622,"UK",37,"Male","High","Regular","2/15/2024",2024,"February","1:01:23",8,31.56501496,252.5201196,"Books","Random House","Literature","Average","Standard","Credit Card","Shipped",2,"Anthologies"
4958322,29178,"Robert Barnes","Jennifer98@gmail.com",5434425050,"04327 Jennifer Freeway Apt. 498","Portsmouth","England",16096,"UK",52,"Male","Medium","Regular","9/2/2023",2023,"September","19:52:19",1,447.5789312,447.5789312,"Electronics","Sony","Headphones","Good","Express","Debit Card","Pending",4,"Over-ear headphones"
7961588,68375,"Savannah Casey","Michael19@gmail.com",7639570540,"7248 Jennifer Fall","Portsmouth","England",25837,"UK",36,"Male","Medium","Regular","9/15/2023",2023,"September","23:49:36",3,458.1763995,1374.529198,"Grocery","Nestle","Coffee","Excellent","Same-Day","Cash","Shipped",4,"Affogato"
8966152,42739,"Maria Miller","Amanda19@gmail.com",9001048302,"84701 Emily Shores Suite 007","Portsmouth","England",37727,"UK",21,"Male","Low","Regular","8/2/2023",2023,"August","15:20:17",10,370.5443899,3705.443899,"Clothing","Adidas","Jacket","Excellent","Standard","Credit Card","Delivered",5,"Varsity jacket"
7685751,89187,"Keith Wise","Amanda64@gmail.com",2729132651,"084 Hart Ports Apt. 483","Portsmouth","England",7376,"UK",28,"Male","Medium","Regular","9/30/2023",2023,"September","4:34:05",3,43.07109758,129.2132927,"Electronics","Apple","Smartphone","Average","Same-Day","Debit Card","Processing",2,"iPhone"
1126150,36687,"Jonathan Humphrey","Gregory33@gmail.com",4414875788,"585 Thompson Drives Suite 308","Portsmouth","England",85422,"UK",58,"Male","Low","Regular","6/3/2023",2023,"June","17:46:26",7,456.8190335,3197.733235,"Home Decor","Home Depot","Decorations","Bad","Express","PayPal","Delivered",1,"Picture frames"
